sim,CL,CD,CM
58,NaN,NaN,NaN
264,NaN,NaN,NaN
57,NaN,NaN,NaN
263,-0.0555421700354198,0.0543387607205103,-0.00901238770527268
56,NaN,NaN,NaN
262,NaN,NaN,NaN
35,NaN,NaN,NaN
34,0.889626792437535,0.00904418493882248,-0.151738726945999
33,1.79409414663916,0.0146735457367299,-0.221590658275645
55,NaN,NaN,NaN
54,1.99596790791959,0.0214970984821817,-0.278547528898096
32,NaN,NaN,NaN
53,NaN,NaN,NaN
31,2.28472582282808,0.0261767842977745,-0.347651161316055
89,NaN,NaN,NaN
30,0.995566477743989,0.113110601396812,-0.192599122428444
69,NaN,NaN,NaN
52,NaN,NaN,NaN
29,1.28332037418544,0.0115236275882988,-0.242033280053445
68,1.66878119278561,0.00915220351508269,-0.32870455863021
51,1.54077178387276,0.00905845241046178,-0.237090610955502
50,1.46623052892076,0.0114022702724138,-0.142363656329774
88,NaN,NaN,NaN
67,NaN,NaN,NaN
49,NaN,NaN,NaN
87,NaN,NaN,NaN
66,0.811057212954217,0.00884532816248912,-0.0691980416523101
86,1.12187075034465,0.0110695270584999,-0.245169498491391
65,0.884178176256229,0.00645571100036059,-0.149600799906783
48,NaN,NaN,NaN
214,2.1170562438385,0.0799720120811884,-0.310726640500248
145,NaN,NaN,NaN
213,2.04313285128912,0.0259095495795824,-0.109042726676282
125,NaN,NaN,NaN
194,NaN,NaN,NaN
212,NaN,NaN,NaN
107,NaN,NaN,NaN
224,NaN,NaN,NaN
193,NaN,NaN,NaN
211,NaN,NaN,NaN
210,2.23197199008631,0.00929501413510257,-0.397763845169489
223,0.586984755292674,0.0445881245861726,-0.0703648186358852
106,NaN,NaN,NaN
192,NaN,NaN,NaN
209,NaN,NaN,NaN
222,NaN,NaN,NaN
105,NaN,NaN,NaN
234,0.722071490799005,0.00520357023387063,-0.153369669447623
261,NaN,NaN,NaN
208,NaN,NaN,NaN
260,1.1429911379409,0.00522810764772025,-0.248449022334424
259,0.969673632273994,0.0077526799204523,-0.0254696379310335
258,NaN,NaN,NaN
257,NaN,NaN,NaN
28,NaN,NaN,NaN
27,NaN,NaN,NaN
85,NaN,NaN,NaN
254,2.20236257118193,0.0303499841123789,-0.165919089386313
47,NaN,NaN,NaN
46,2.09763890347339,0.0212569436358296,-0.370582651815755
45,NaN,NaN,NaN
253,NaN,NaN,NaN
244,NaN,NaN,NaN
252,NaN,NaN,NaN
191,NaN,NaN,NaN
251,2.09327139706056,0.0914877999210084,-0.265689187545682
221,NaN,NaN,NaN
220,0.629831507188134,0.0463910336409352,-0.0262301291311785
190,NaN,NaN,NaN
207,NaN,NaN,NaN
250,NaN,NaN,NaN
233,NaN,NaN,NaN
249,1.98456609275252,0.00890613774703694,-0.400055479959064
206,1.48548262838116,0.0120163226642999,-0.0672005813780529
219,NaN,NaN,NaN
205,1.70829136467488,0.00649792966671397,-0.337423750077018
274,0.722021356753853,0.00501268028485629,-0.153531088290093
189,NaN,NaN,NaN
218,2.12425908476035,0.0733714610223118,-0.214446203061768
248,NaN,NaN,NaN
188,NaN,NaN,NaN
217,2.19481865544169,0.0533875081151061,-0.295681570563816
247,NaN,NaN,NaN
187,0.364596161938709,0.0633409161099618,-0.107400614610603
216,2.21958619539723,0.0464974253692369,-0.233870965866897
256,NaN,NaN,NaN
246,0.529518906520044,0.00634934359895782,-0.0694936062397205
186,NaN,NaN,NaN
215,NaN,NaN,NaN
245,NaN,NaN,NaN
255,NaN,NaN,NaN
294,1.72667130438187,0.016105901944265,-0.0611118247477627
26,NaN,NaN,NaN
293,2.00778556053312,0.00792748466046416,-0.40523960847387
25,1.91223294792566,0.0104791612822882,-0.32321517134745
269,NaN,NaN,NaN
268,2.16560545431619,0.0744340760935857,-0.315272711527299
292,NaN,NaN,NaN
204,NaN,NaN,NaN
267,2.22955501408903,0.0606348613378545,-0.221374650654788
266,2.11453338820839,0.0214899654721244,-0.120968561249232
291,NaN,NaN,NaN
290,0.530303060836961,0.00580310821489898,-0.0696495995852718
203,NaN,NaN,NaN
202,0.792344566152204,0.00719398994827205,-0.0636172501479762
310,1.82266758966574,0.00876597934515223,-0.399858920183579
265,NaN,NaN,NaN
201,0.880633745123142,0.00597089724993173,-0.149490551654109
313,2.14667043981804,0.00945003147867026,-0.436618717724637
309,NaN,NaN,NaN
308,0.31384341736227,0.00623535524844638,-0.0203760138557363
312,NaN,NaN,NaN
311,1.51182153406439,0.0202995918570057,-0.0130765032760951
243,NaN,NaN,NaN
322,0.365952488345449,0.00542085632624774,-0.0731001377224288
321,NaN,NaN,NaN
242,NaN,NaN,NaN
232,NaN,NaN,NaN
241,1.26721048275973,0.0152331986591879,-0.0174351861789939
240,1.53185021454031,0.00698402501624995,-0.335511704151454
320,NaN,NaN,NaN
273,NaN,NaN,NaN
328,1.91900406306919,0.0114118761001698,-0.419715878800465
327,1.53513193116897,0.0159273487690137,-0.0154258440388738
326,1.84792269631011,0.00756399773755983,-0.405637377723236
239,NaN,NaN,NaN
272,NaN,NaN,NaN
238,1.16787639932869,0.217480417365611,-0.272376550597664
271,NaN,NaN,NaN
185,NaN,NaN,NaN
284,NaN,NaN,NaN
237,NaN,NaN,NaN
279,1.28666507835632,0.0112342187446114,-0.020182613540409
270,NaN,NaN,NaN
278,1.54338408177288,0.00623045132206434,-0.338125788910222
283,0.689987761615014,0.0603186365994818,-0.0793296605658013
236,NaN,NaN,NaN
277,NaN,NaN,NaN
282,NaN,NaN,NaN
235,0.632983586169869,0.0065425757758711,-0.0281520407705428
276,NaN,NaN,NaN
299,NaN,NaN,NaN
275,0.642950987432298,0.00561312116511445,-0.0304269841759934
298,2.19940604600053,0.0783177905871938,-0.273492742674531
200,NaN,NaN,NaN
331,NaN,NaN,NaN
297,2.06089133072191,0.114030812203266,-0.288148567540833
319,NaN,NaN,NaN
296,1.82001303567624,0.0253290096015587,-0.0510272029584145
199,NaN,NaN,NaN
334,NaN,NaN,NaN
295,2.116346858457,0.0105225138213907,-0.42997164852767
335,0.148739326811969,0.0059507181762285,-0.0237655346839852
318,NaN,NaN,NaN
198,NaN,NaN,NaN
231,NaN,NaN,NaN
336,2.14082525559041,0.11992429259666,-0.283943479827498
333,NaN,NaN,NaN
230,0.372810720731259,0.0060226591426667,-0.0739771764446488
338,2.00833745954758,0.0088324382822155,-0.440561827091844
317,NaN,NaN,NaN
339,1.67787658119733,0.0200984776026545,-0.012195071101066
337,NaN,NaN,NaN
229,NaN,NaN,NaN
325,NaN,NaN,NaN
341,NaN,NaN,NaN
340,NaN,NaN,NaN
228,NaN,NaN,NaN
329,NaN,NaN,NaN
324,NaN,NaN,NaN
323,0.313686346807417,0.00573575243795549,-0.0203068332372698
342,0.149172961783969,0.00537438838491733,-0.0238545148150554
227,NaN,NaN,NaN
330,NaN,NaN,NaN
226,-0.112508060966002,0.0764531999679418,-0.00635353871025177
304,NaN,NaN,NaN
225,NaN,NaN,NaN
289,NaN,NaN,NaN
303,NaN,NaN,NaN
281,NaN,NaN,NaN
288,NaN,NaN,NaN
280,NaN,NaN,NaN
307,0.365861222189108,0.00586089927876188,-0.0730102659063256
197,NaN,NaN,NaN
196,NaN,NaN,NaN
195,1.13888056930284,0.00563227568289983,-0.247418899343955
343,NaN,NaN,NaN
316,2.1466029467188,0.102941883533089,-0.293612360410078
315,NaN,NaN,NaN
314,1.86212343141227,0.0199013864824426,-0.0561664316456634
302,NaN,NaN,NaN
287,NaN,NaN,NaN
301,NaN,NaN,NaN
306,NaN,NaN,NaN
286,NaN,NaN,NaN
300,NaN,NaN,NaN
305,NaN,NaN,NaN
285,NaN,NaN,NaN
332,NaN,NaN,NaN
